run_id,prompt_language,task,prompt_condition,model,requested_model,resolved_model,temperature,top_p,max_output_tokens,seed,config_name,config_version,prompt_path,prompt_sha256,done,n_trials,parse_success_rate,invalid_response_count,source_path,adjusted_average_pumps,advantageous_choice_rate,average_earning_per_balloon,average_net_outcome,average_pumps,average_reward_per_trial,deck_A_rate,deck_B_rate,deck_C_rate,deck_D_rate,directed_exploration,exploration_rate,explosion_rate,horizon_effect,learning_curve_change,learning_slope,n_balloons,n_games,net_score,post_explosion_adjustment,post_loss_switching_rate,random_exploration_effect,switching_rate
en:igt:detailed:20260709,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260709,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260709.json,,0.86,,21.0,,,0.04,0.1,0.3,0.56,,,,,24.0,4.8,,,72,,0.6956521739130435,,
en:igt:detailed:20260710,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260710,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260710.json,,0.86,,21.0,,,0.04,0.1,0.3,0.56,,,,,24.0,5.2,,,72,,0.7391304347826086,,
en:igt:detailed:20260711,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260711,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260711.json,,0.86,,21.0,,,0.04,0.1,0.3,0.56,,,,,24.0,4.8,,,72,,0.5652173913043478,,
en:igt:detailed:20260712,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260712,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260712.json,,0.86,,21.75,,,0.04,0.1,0.28,0.58,,,,,24.0,4.8,,,72,,0.5909090909090909,,
en:igt:detailed:20260713,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260713,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260713.json,,0.86,,21.75,,,0.04,0.1,0.28,0.58,,,,,24.0,5.2,,,72,,0.7272727272727273,,
en:igt:detailed:20260714,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260714,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260714.json,,0.86,,21.75,,,0.04,0.1,0.28,0.58,,,,,24.0,4.8,,,72,,0.5909090909090909,,
en:igt:detailed:20260715,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260715,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260715.json,,0.86,,21.75,,,0.04,0.1,0.28,0.58,,,,,24.0,4.8,,,72,,0.6363636363636364,,
en:igt:detailed:20260716,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260716,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260716.json,,0.86,,21.0,,,0.04,0.1,0.3,0.56,,,,,24.0,5.2,,,72,,0.6956521739130435,,
en:igt:detailed:20260717,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260717,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260717.json,,0.86,,21.75,,,0.04,0.1,0.28,0.58,,,,,24.0,5.2,,,72,,0.6818181818181818,,
en:igt:detailed:20260718,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260718,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260718.json,,0.86,,21.75,,,0.04,0.1,0.28,0.58,,,,,24.0,4.8,,,72,,0.5909090909090909,,
en:igt:detailed:20260719,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260719,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260719.json,,0.86,,21.75,,,0.04,0.1,0.28,0.58,,,,,24.0,4.8,,,72,,0.5909090909090909,,
en:igt:detailed:20260720,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260720,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260720.json,,0.86,,21.75,,,0.04,0.1,0.28,0.58,,,,,24.0,5.2,,,72,,0.6818181818181818,,
en:igt:detailed:20260721,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260721,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260721.json,,0.86,,19.75,,,0.04,0.1,0.26,0.6,,,,,24.0,4.8,,,72,,0.6666666666666666,,
en:igt:detailed:20260722,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260722,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260722.json,,0.86,,21.75,,,0.04,0.1,0.28,0.58,,,,,24.0,4.8,,,72,,0.5909090909090909,,
en:igt:detailed:20260723,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260723,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260723.json,,0.86,,19.75,,,0.04,0.1,0.26,0.6,,,,,24.0,4.8,,,72,,0.6190476190476191,,
en:igt:detailed:20260724,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260724,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260724.json,,0.86,,19.75,,,0.04,0.1,0.26,0.6,,,,,24.0,4.8,,,72,,0.6190476190476191,,
en:igt:detailed:20260725,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260725,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260725.json,,0.86,,21.0,,,0.04,0.1,0.3,0.56,,,,,24.0,4.8,,,72,,0.6521739130434783,,
en:igt:detailed:20260726,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260726,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260726.json,,0.86,,21.0,,,0.04,0.1,0.3,0.56,,,,,24.0,4.8,,,72,,0.6086956521739131,,
en:igt:detailed:20260727,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260727,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260727.json,,1.0,,25.0,,,0.0,0.0,0.4,0.6,,,,,0.0,0.0,,,100,,0.56,,
en:igt:detailed:20260728,en,igt,detailed,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260728,experiment_config_stage01,0.5,prompts/igt/detailed.md,2fa981f9fdd93c07074284cc5fa83a76fa55660334f6d80b8cd2d1247745ead2,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_detailed_seed-20260728.json,,0.86,,21.0,,,0.04,0.1,0.3,0.56,,,,,24.0,5.2,,,72,,0.6521739130434783,,
en:igt:role_human:20260709,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260709,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260709.json,,0.88,,20.25,,,0.02,0.1,0.28,0.6,,,,,24.0,4.799999999999999,,,76,,0.6666666666666666,,
en:igt:role_human:20260710,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260710,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260710.json,,1.0,,25.0,,,0.0,0.0,0.4,0.6,,,,,0.0,0.0,,,100,,0.56,,
en:igt:role_human:20260711,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260711,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260711.json,,0.9,,20.0,,,0.0,0.1,0.3,0.6,,,,,20.0,4.0,,,80,,0.7142857142857143,,
en:igt:role_human:20260712,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260712,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260712.json,,0.9,,20.0,,,0.0,0.1,0.3,0.6,,,,,20.0,4.0,,,80,,0.6190476190476191,,
en:igt:role_human:20260713,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260713,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260713.json,,0.88,,20.25,,,0.02,0.1,0.28,0.6,,,,,24.0,4.799999999999999,,,76,,0.6666666666666666,,
en:igt:role_human:20260714,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260714,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260714.json,,0.88,,22.0,,,0.02,0.1,0.3,0.58,,,,,24.0,4.799999999999999,,,76,,0.5454545454545454,,
en:igt:role_human:20260715,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260715,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260715.json,,0.9,,20.0,,,0.0,0.1,0.3,0.6,,,,,20.0,4.0,,,80,,0.6666666666666666,,
en:igt:role_human:20260716,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260716,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260716.json,,0.88,,22.75,,,0.02,0.1,0.29,0.59,,,,,24.0,4.799999999999999,,,76,,0.5238095238095238,,
en:igt:role_human:20260717,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260717,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260717.json,,0.9,,20.0,,,0.0,0.1,0.3,0.6,,,,,20.0,4.0,,,80,,0.6666666666666666,,
en:igt:role_human:20260718,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260718,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260718.json,,0.88,,20.25,,,0.02,0.1,0.28,0.6,,,,,24.0,4.799999999999999,,,76,,0.6666666666666666,,
en:igt:role_human:20260719,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260719,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260719.json,,0.88,,20.25,,,0.02,0.1,0.28,0.6,,,,,24.0,4.799999999999999,,,76,,0.6666666666666666,,
en:igt:role_human:20260720,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260720,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260720.json,,1.0,,26.25,,,0.0,0.0,0.36,0.64,,,,,0.0,0.0,,,100,,0.5,,
en:igt:role_human:20260721,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260721,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260721.json,,0.88,,22.0,,,0.02,0.1,0.3,0.58,,,,,24.0,4.799999999999999,,,76,,0.5909090909090909,,
en:igt:role_human:20260722,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260722,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260722.json,,0.88,,22.0,,,0.02,0.1,0.3,0.58,,,,,24.0,4.799999999999999,,,76,,0.5909090909090909,,
en:igt:role_human:20260723,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260723,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260723.json,,0.88,,22.0,,,0.02,0.1,0.3,0.58,,,,,24.0,4.799999999999999,,,76,,0.5909090909090909,,
en:igt:role_human:20260724,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260724,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260724.json,,0.88,,20.25,,,0.02,0.1,0.28,0.6,,,,,24.0,4.799999999999999,,,76,,0.6666666666666666,,
en:igt:role_human:20260725,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260725,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260725.json,,0.88,,20.25,,,0.02,0.1,0.28,0.6,,,,,24.0,4.799999999999999,,,76,,0.6190476190476191,,
en:igt:role_human:20260726,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260726,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260726.json,,0.88,,20.25,,,0.02,0.1,0.28,0.6,,,,,24.0,4.799999999999999,,,76,,0.5714285714285714,,
en:igt:role_human:20260727,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260727,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260727.json,,0.88,,20.25,,,0.02,0.1,0.28,0.6,,,,,24.0,4.799999999999999,,,76,,0.6666666666666666,,
en:igt:role_human:20260728,en,igt,role_human,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260728,experiment_config_stage01,0.5,prompts/igt/role_human.md,3a76e59c727ce00237940d68b1dcb6c1322f663c8eaadfa741e01edc1ec6348f,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_role_human_seed-20260728.json,,1.0,,26.25,,,0.0,0.0,0.46,0.54,,,,,0.0,0.0,,,100,,0.4642857142857143,,
en:igt:reward_loss_emphasis:20260709,en,igt,reward_loss_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260709,experiment_config_stage01,0.5,prompts/igt/reward_loss_emphasis.md,08c8b7567bf3a7f398cea6027ad46f3c3575874019778feb1c9ac62f5c37d977,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_reward_loss_emphasis_seed-20260709.json,,1.0,,26.25,,,0.0,0.0,0.46,0.54,,,,,0.0,0.0,,,100,,0.5357142857142857,,
en:igt:reward_loss_emphasis:20260710,en,igt,reward_loss_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260710,experiment_config_stage01,0.5,prompts/igt/reward_loss_emphasis.md,08c8b7567bf3a7f398cea6027ad46f3c3575874019778feb1c9ac62f5c37d977,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_reward_loss_emphasis_seed-20260710.json,,1.0,,25.0,,,0.0,0.0,0.4,0.6,,,,,0.0,0.0,,,100,,0.52,,
en:igt:reward_loss_emphasis:20260711,en,igt,reward_loss_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260711,experiment_config_stage01,0.5,prompts/igt/reward_loss_emphasis.md,08c8b7567bf3a7f398cea6027ad46f3c3575874019778feb1c9ac62f5c37d977,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_reward_loss_emphasis_seed-20260711.json,,0.88,,20.75,,,0.02,0.1,0.26,0.62,,,,,24.0,4.799999999999999,,,76,,0.7142857142857143,,
en:igt:reward_loss_emphasis:20260712,en,igt,reward_loss_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260712,experiment_config_stage01,0.5,prompts/igt/reward_loss_emphasis.md,08c8b7567bf3a7f398cea6027ad46f3c3575874019778feb1c9ac62f5c37d977,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_reward_loss_emphasis_seed-20260712.json,,1.0,,25.0,,,0.0,0.0,0.5,0.5,,,,,0.0,0.0,,,100,,0.3103448275862069,,
en:igt:reward_loss_emphasis:20260713,en,igt,reward_loss_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260713,experiment_config_stage01,0.5,prompts/igt/reward_loss_emphasis.md,08c8b7567bf3a7f398cea6027ad46f3c3575874019778feb1c9ac62f5c37d977,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_reward_loss_emphasis_seed-20260713.json,,1.0,,25.0,,,0.0,0.0,0.6,0.4,,,,,0.0,0.0,,,100,,0.24242424242424243,,
en:igt:reward_loss_emphasis:20260714,en,igt,reward_loss_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260714,experiment_config_stage01,0.5,prompts/igt/reward_loss_emphasis.md,08c8b7567bf3a7f398cea6027ad46f3c3575874019778feb1c9ac62f5c37d977,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_reward_loss_emphasis_seed-20260714.json,,1.0,,25.75,,,0.0,0.0,0.49,0.51,,,,,0.0,0.0,,,100,,0.41379310344827586,,
en:igt:reward_loss_emphasis:20260715,en,igt,reward_loss_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260715,experiment_config_stage01,0.5,prompts/igt/reward_loss_emphasis.md,08c8b7567bf3a7f398cea6027ad46f3c3575874019778feb1c9ac62f5c37d977,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_reward_loss_emphasis_seed-20260715.json,,1.0,,25.0,,,0.0,0.0,0.5,0.5,,,,,0.0,0.0,,,100,,0.3103448275862069,,
en:igt:reward_loss_emphasis:20260716,en,igt,reward_loss_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260716,experiment_config_stage01,0.5,prompts/igt/reward_loss_emphasis.md,08c8b7567bf3a7f398cea6027ad46f3c3575874019778feb1c9ac62f5c37d977,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_reward_loss_emphasis_seed-20260716.json,,1.0,,25.0,,,0.0,0.0,0.4,0.6,,,,,0.0,0.0,,,100,,0.48,,
en:igt:reward_loss_emphasis:20260717,en,igt,reward_loss_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260717,experiment_config_stage01,0.5,prompts/igt/reward_loss_emphasis.md,08c8b7567bf3a7f398cea6027ad46f3c3575874019778feb1c9ac62f5c37d977,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_reward_loss_emphasis_seed-20260717.json,,0.88,,20.25,,,0.02,0.1,0.28,0.6,,,,,24.0,4.799999999999999,,,76,,0.6666666666666666,,
en:igt:reward_loss_emphasis:20260718,en,igt,reward_loss_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260718,experiment_config_stage01,0.5,prompts/igt/reward_loss_emphasis.md,08c8b7567bf3a7f398cea6027ad46f3c3575874019778feb1c9ac62f5c37d977,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_reward_loss_emphasis_seed-20260718.json,,1.0,,25.75,,,0.0,0.0,0.49,0.51,,,,,0.0,0.0,,,100,,0.4482758620689655,,
en:igt:reward_loss_emphasis:20260719,en,igt,reward_loss_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260719,experiment_config_stage01,0.5,prompts/igt/reward_loss_emphasis.md,08c8b7567bf3a7f398cea6027ad46f3c3575874019778feb1c9ac62f5c37d977,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_reward_loss_emphasis_seed-20260719.json,,1.0,,26.25,,,0.0,0.0,0.36,0.64,,,,,0.0,0.0,,,100,,0.5,,
en:igt:reward_loss_emphasis:20260720,en,igt,reward_loss_emphasis,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,0.7,1.0,16,20260720,experiment_config_stage01,0.5,prompts/igt/reward_loss_emphasis.md,08c8b7567bf3a7f398cea6027ad46f3c3575874019778feb1c9ac62f5c37d977,true,100,1.0,0,E:\UoE\IPP\project\outputs\formal_v01\igt_reward_loss_emphasis_seed-20260720.json,,1.0,,26.25,,,0.0,0.0,0.46,0.54,,,,,0.0,0.0,,,100,,0.42857142857142855,,
